Audio path,Text
tulu_spliced_audio/kudla_cafe/kudla_cafe_1293.mp3,now from boys another raider
tulu_spliced_audio/kudla_cafe/kudla_cafe_1294.mp3,the way booliya friends are play it seems that they will gain a point
tulu_spliced_audio/kudla_cafe/kudla_cafe_1295.mp3,mamu’s boys have not just gained one but two points
tulu_spliced_audio/kudla_cafe/kudla_cafe_1296.mp3,so in total they have 4 points
tulu_spliced_audio/kudla_cafe/kudla_cafe_1297.mp3,now booliya teams raider
tulu_spliced_audio/kudla_cafe/kudla_cafe_1298.mp3,needs to be careful since they havent scored yet
tulu_spliced_audio/kudla_cafe/kudla_cafe_1299.mp3,hey raghu catch his leg
tulu_spliced_audio/kudla_cafe/kudla_cafe_1300.mp3,good catch by mamus boys first man
tulu_spliced_audio/kudla_cafe/kudla_cafe_1301.mp3,including this one theyve 5 points in all
tulu_spliced_audio/kudla_cafe/kudla_cafe_1302.mp3,cant get enough of mamus boys
tulu_spliced_audio/kudla_cafe/kudla_cafe_1303.mp3,these oldies are giving young booliya friends a good fight
tulu_spliced_audio/kudla_cafe/kudla_cafe_1304.mp3,now only 2 players left in booliya friends
tulu_spliced_audio/kudla_cafe/kudla_cafe_1305.mp3,he touches both players and crosses the line easily
tulu_spliced_audio/kudla_cafe/kudla_cafe_1306.mp3,booliya friends are all out now
tulu_spliced_audio/kudla_cafe/kudla_cafe_1307.mp3,with the bonus points boys total is 9 points
tulu_spliced_audio/kudla_cafe/kudla_cafe_1308.mp3,look at that one more point
tulu_spliced_audio/kudla_cafe/kudla_cafe_1309.mp3,third raid from boys
tulu_spliced_audio/kudla_cafe/kudla_cafe_1310.mp3,urwa kings have qualified for tomorrows final match
tulu_spliced_audio/kudla_cafe/kudla_cafe_1311.mp3,boys vs kesari kodikere game has been a draw
tulu_spliced_audio/kudla_cafe/kudla_cafe_1312.mp3,this game has come to an interesting point rarely have we witnessed something like this
tulu_spliced_audio/kudla_cafe/kudla_cafe_1313.mp3,now its upto the golden raid
tulu_spliced_audio/kudla_cafe/kudla_cafe_1314.mp3,theres only one raid
tulu_spliced_audio/kudla_cafe/kudla_cafe_1315.mp3,3 only if the raider scores a point will they proceed to the finals
tulu_spliced_audio/kudla_cafe/kudla_cafe_1316.mp3,referee flips the coin
tulu_spliced_audio/kudla_cafe/kudla_cafe_1317.mp3,toss won by boys
tulu_spliced_audio/kudla_cafe/kudla_cafe_1318.mp3,lets see how he gets the point
tulu_spliced_audio/kudla_cafe/kudla_cafe_1319.mp3,a bhaskar we fully trust you youll surely get the point
tulu_spliced_audio/kudla_cafe/kudla_cafe_1320.mp3,well come to know their fate just within 30 seconds
tulu_spliced_audio/kudla_cafe/kudla_cafe_1321.mp3,bhaskar 1 point means 10 lakhs
tulu_spliced_audio/kudla_cafe/kudla_cafe_1322.mp3,well save kudla café back its in your hands
tulu_spliced_audio/kudla_cafe/kudla_cafe_1323.mp3,bhaskar be steady you can do it
tulu_spliced_audio/kudla_cafe/kudla_cafe_1324.mp3,bhaskar we won weve won kudla café
tulu_spliced_audio/kudla_cafe/kudla_cafe_1325.mp3,thank you brother bhaskar thank you
tulu_spliced_audio/kudla_cafe/kudla_cafe_1326.mp3,after a cliffhanger mamus boys have won by just one point
tulu_spliced_audio/kudla_cafe/kudla_cafe_1327.mp3,tomorrows finals will be boys vs urwa kings
tulu_spliced_audio/kudla_cafe/kudla_cafe_1328.mp3,we thank the audience for being here
tulu_spliced_audio/kudla_cafe/kudla_cafe_1329.mp3,we would need your support for the finals as well
tulu_spliced_audio/kudla_cafe/kudla_cafe_1330.mp3,cheers cheers
tulu_spliced_audio/kudla_cafe/kudla_cafe_1331.mp3,cheers to our coach sanjana
tulu_spliced_audio/kudla_cafe/kudla_cafe_1332.mp3,where were you
tulu_spliced_audio/kudla_cafe/kudla_cafe_1333.mp3,nowhere dad we just went out
tulu_spliced_audio/kudla_cafe/kudla_cafe_1334.mp3,if we win it is good if we lose its okay weve already saved kudla café
tulu_spliced_audio/kudla_cafe/kudla_cafe_1335.mp3,come have breakfast
tulu_spliced_audio/kudla_cafe/kudla_cafe_1336.mp3,congrats son
tulu_spliced_audio/kudla_cafe/kudla_cafe_1337.mp3,youve reached finals it seems
tulu_spliced_audio/kudla_cafe/kudla_cafe_1338.mp3,this is a small city
tulu_spliced_audio/kudla_cafe/kudla_cafe_1339.mp3,what did you think i wont come to know
tulu_spliced_audio/kudla_cafe/kudla_cafe_1340.mp3,this is what youve been up to
tulu_spliced_audio/kudla_cafe/kudla_cafe_1341.mp3,you lied to me again
tulu_spliced_audio/kudla_cafe/kudla_cafe_1342.mp3,just for that stupid game
tulu_spliced_audio/kudla_cafe/kudla_cafe_1343.mp3,youve taught your daughter well
tulu_spliced_audio/kudla_cafe/kudla_cafe_1344.mp3,how to lie to your parents
tulu_spliced_audio/kudla_cafe/kudla_cafe_1345.mp3,ill never lie to my father
tulu_spliced_audio/kudla_cafe/kudla_cafe_1346.mp3,pooja
tulu_spliced_audio/kudla_cafe/kudla_cafe_1347.mp3,what did you say
tulu_spliced_audio/kudla_cafe/kudla_cafe_1348.mp3,just what you heard
tulu_spliced_audio/kudla_cafe/kudla_cafe_1349.mp3,that i wont lie to my father
tulu_spliced_audio/kudla_cafe/kudla_cafe_1350.mp3,thats what i have learnt from him
tulu_spliced_audio/kudla_cafe/kudla_cafe_1351.mp3,you only see
tulu_spliced_audio/kudla_cafe/kudla_cafe_1352.mp3,this is how you brought her up
tulu_spliced_audio/kudla_cafe/kudla_cafe_1353.mp3,is this the way she talks to her grandfather
tulu_spliced_audio/kudla_cafe/kudla_cafe_1354.mp3,just have your breakfast
tulu_spliced_audio/kudla_cafe/kudla_cafe_1355.mp3,didn’t i ask you not to poke your nose when elders are talking
tulu_spliced_audio/kudla_cafe/kudla_cafe_1356.mp3,i can’t bear it when you get scolded unnecessarily
tulu_spliced_audio/kudla_cafe/kudla_cafe_1357.mp3,grandpa
tulu_spliced_audio/kudla_cafe/kudla_cafe_1358.mp3,ill never lie to my father because
tulu_spliced_audio/kudla_cafe/kudla_cafe_1359.mp3,he never gave me that opportunity
tulu_spliced_audio/kudla_cafe/kudla_cafe_1360.mp3,he used to listen to whatever i said
tulu_spliced_audio/kudla_cafe/kudla_cafe_1361.mp3,then he used to guide me
tulu_spliced_audio/kudla_cafe/kudla_cafe_1362.mp3,and never controlled me
tulu_spliced_audio/kudla_cafe/kudla_cafe_1363.mp3,if you want to be a good father
tulu_spliced_audio/kudla_cafe/kudla_cafe_1364.mp3,dont you understand
tulu_spliced_audio/kudla_cafe/kudla_cafe_1365.mp3,how many times do i have to tell you
tulu_spliced_audio/kudla_cafe/kudla_cafe_1366.mp3,is that the way you talk to your grandfather
tulu_spliced_audio/kudla_cafe/kudla_cafe_1367.mp3,everyones waiting at the ground
tulu_spliced_audio/kudla_cafe/kudla_cafe_1368.mp3,todays the final match we will be late
tulu_spliced_audio/kudla_cafe/kudla_cafe_1369.mp3,so you are going to play today
tulu_spliced_audio/kudla_cafe/kudla_cafe_1370.mp3,yes dad
tulu_spliced_audio/kudla_cafe/kudla_cafe_1371.mp3,today ill play
tulu_spliced_audio/kudla_cafe/kudla_cafe_1372.mp3,dad i am a good son
tulu_spliced_audio/kudla_cafe/kudla_cafe_1373.mp3,i love my daughter i love you too
tulu_spliced_audio/kudla_cafe/kudla_cafe_1374.mp3,i love my life too
tulu_spliced_audio/kudla_cafe/kudla_cafe_1375.mp3,just because i skipped that day ive been regretful for 30 years
tulu_spliced_audio/kudla_cafe/kudla_cafe_1376.mp3,with gods grace ive got a second chance
tulu_spliced_audio/kudla_cafe/kudla_cafe_1377.mp3,ill not repeat the same mistake dad
tulu_spliced_audio/kudla_cafe/kudla_cafe_1378.mp3,if i do who knows if ill get another 30 years to regret
tulu_spliced_audio/kudla_cafe/kudla_cafe_1379.mp3,if its possible please do come
tulu_spliced_audio/kudla_cafe/kudla_cafe_1380.mp3,its not that bad a game
tulu_spliced_audio/kudla_cafe/kudla_cafe_1381.mp3,that day you asked us to write 5 lakhs now youre saying you don’t have it
tulu_spliced_audio/kudla_cafe/kudla_cafe_1382.mp3,what happened tell me
tulu_spliced_audio/kudla_cafe/kudla_cafe_1383.mp3,ask this dog right here
tulu_spliced_audio/kudla_cafe/kudla_cafe_1384.mp3,will someone explain clearly
tulu_spliced_audio/kudla_cafe/kudla_cafe_1385.mp3,he doesn’t have the cash raghu
tulu_spliced_audio/kudla_cafe/kudla_cafe_1386.mp3,which money
tulu_spliced_audio/kudla_cafe/kudla_cafe_1387.mp3,the money which he said hell give
tulu_spliced_audio/kudla_cafe/kudla_cafe_1388.mp3,now he doesn’t have the money it seems
tulu_spliced_audio/kudla_cafe/kudla_cafe_1389.mp3,everything is gone to waste
tulu_spliced_audio/kudla_cafe/kudla_cafe_1390.mp3,don’t call it a waste peter
tulu_spliced_audio/kudla_cafe/kudla_cafe_1391.mp3,what is the problem in it
tulu_spliced_audio/kudla_cafe/kudla_cafe_1392.mp3,raghu are you mad
tulu_spliced_audio/kudla_cafe/kudla_cafe_1393.mp3,tomorrow we are just getting 10 lakhs
tulu_spliced_audio/kudla_cafe/kudla_cafe_1394.mp3,he said that he will give 6 lakhs right
tulu_spliced_audio/kudla_cafe/kudla_cafe_1395.mp3,5 lakhs to give and 1 lakh which he used for gambling
tulu_spliced_audio/kudla_cafe/kudla_cafe_1396.mp3,okay
tulu_spliced_audio/kudla_cafe/kudla_cafe_1397.mp3,is it right now we have 4 lakhs right
tulu_spliced_audio/kudla_cafe/kudla_cafe_1398.mp3,for 6 lakhs what are we going to do
tulu_spliced_audio/kudla_cafe/kudla_cafe_1399.mp3,you fooled us
tulu_spliced_audio/kudla_cafe/kudla_cafe_1400.mp3,yes ive fooled you
tulu_spliced_audio/kudla_cafe/kudla_cafe_1401.mp3,i don’t have the money
tulu_spliced_audio/kudla_cafe/kudla_cafe_1402.mp3,i never had the money
tulu_spliced_audio/kudla_cafe/kudla_cafe_1403.mp3,its been 3 months that my wife and son have left
tulu_spliced_audio/kudla_cafe/kudla_cafe_1404.mp3,i was a partner for a new bus service
tulu_spliced_audio/kudla_cafe/kudla_cafe_1405.mp3,but because of drinking habits they threw me out of the partnership
tulu_spliced_audio/kudla_cafe/kudla_cafe_1406.mp3,there is no one for me im all alone
tulu_spliced_audio/kudla_cafe/kudla_cafe_1407.mp3,i dont have the money raghu
tulu_spliced_audio/kudla_cafe/kudla_cafe_1408.mp3,i don’t have money
tulu_spliced_audio/kudla_cafe/kudla_cafe_1409.mp3,whats the point of saying these things now
tulu_spliced_audio/kudla_cafe/kudla_cafe_1410.mp3,why didnt you tell us before
tulu_spliced_audio/kudla_cafe/kudla_cafe_1411.mp3,i didn’t want to spoil the hopes you had with me
tulu_spliced_audio/kudla_cafe/kudla_cafe_1412.mp3,but now i can’t prove myself
tulu_spliced_audio/kudla_cafe/kudla_cafe_1413.mp3,leave it
tulu_spliced_audio/kudla_cafe/kudla_cafe_1414.mp3,everythings over now
tulu_spliced_audio/kudla_cafe/kudla_cafe_1415.mp3,our opposition in the finals is madhavs team
tulu_spliced_audio/kudla_cafe/kudla_cafe_1416.mp3,you know how we lost to them earlier right
tulu_spliced_audio/kudla_cafe/kudla_cafe_1417.mp3,everything is over
tulu_spliced_audio/kudla_cafe/kudla_cafe_1418.mp3,weve done our best but what to do
tulu_spliced_audio/kudla_cafe/kudla_cafe_1419.mp3,are you people finished is it over
tulu_spliced_audio/kudla_cafe/kudla_cafe_1420.mp3,since ive come here you people have been speaking nonsense
tulu_spliced_audio/kudla_cafe/kudla_cafe_1421.mp3,saying that well lose the game
tulu_spliced_audio/kudla_cafe/kudla_cafe_1422.mp3,peter we will win we have to win this
tulu_spliced_audio/kudla_cafe/kudla_cafe_1423.mp3,then you only go and play
tulu_spliced_audio/kudla_cafe/kudla_cafe_1424.mp3,i will not come
tulu_spliced_audio/kudla_cafe/kudla_cafe_1425.mp3,i can’t take another beating from them
tulu_spliced_audio/kudla_cafe/kudla_cafe_1426.mp3,hes right raghu
tulu_spliced_audio/kudla_cafe/kudla_cafe_1427.mp3,we can’t beat them in the match
tulu_spliced_audio/kudla_cafe/kudla_cafe_1428.mp3,if we take a step back then well lose the opportunity to win
tulu_spliced_audio/kudla_cafe/kudla_cafe_1429.mp3,whatever happens
tulu_spliced_audio/kudla_cafe/kudla_cafe_1430.mp3,ill definitely play
tulu_spliced_audio/kudla_cafe/kudla_cafe_1431.mp3,ill play today evening
tulu_spliced_audio/kudla_cafe/kudla_cafe_1432.mp3,if we lose we lose
tulu_spliced_audio/kudla_cafe/kudla_cafe_1433.mp3,once when i skipped the match i had to regret for 30 long years
tulu_spliced_audio/kudla_cafe/kudla_cafe_1434.mp3,this time ill not allow it
tulu_spliced_audio/kudla_cafe/kudla_cafe_1435.mp3,what if that day bhaskar would have forgiven me
tulu_spliced_audio/kudla_cafe/kudla_cafe_1436.mp3,would we have been away for so long
tulu_spliced_audio/kudla_cafe/kudla_cafe_1437.mp3,i wont repeat his mistake
tulu_spliced_audio/kudla_cafe/kudla_cafe_1438.mp3,thats why im not mad at him
tulu_spliced_audio/kudla_cafe/kudla_cafe_1439.mp3,we live happily with negative thoughts peter
tulu_spliced_audio/kudla_cafe/kudla_cafe_1440.mp3,today we are playing not just for the sake of café
tulu_spliced_audio/kudla_cafe/kudla_cafe_1441.mp3,there is something more than that
tulu_spliced_audio/kudla_cafe/kudla_cafe_1442.mp3,it is up to you people whether youre coming or not
tulu_spliced_audio/kudla_cafe/kudla_cafe_1443.mp3,ill not play
tulu_spliced_audio/kudla_cafe/kudla_cafe_1444.mp3,we can do it
tulu_spliced_audio/kudla_cafe/kudla_cafe_1445.mp3,ill play tonight
tulu_spliced_audio/kudla_cafe/kudla_cafe_1446.mp3,if we lose we lose
tulu_spliced_audio/kudla_cafe/kudla_cafe_1447.mp3,once when i skipped the match i had to regret for 30 long years
tulu_spliced_audio/kudla_cafe/kudla_cafe_1448.mp3,this time i wont allow it
tulu_spliced_audio/kudla_cafe/kudla_cafe_1449.mp3,brother raghu
tulu_spliced_audio/kudla_cafe/kudla_cafe_1450.mp3,they may not come
tulu_spliced_audio/kudla_cafe/kudla_cafe_1451.mp3,lets not get ashamed like this
tulu_spliced_audio/kudla_cafe/kudla_cafe_1452.mp3,lets go and tell the referee
tulu_spliced_audio/kudla_cafe/kudla_cafe_1453.mp3,youve accepted your loss too soon
tulu_spliced_audio/kudla_cafe/kudla_cafe_1454.mp3,look over there
tulu_spliced_audio/kudla_cafe/kudla_cafe_1455.mp3,i knew that you people will definitely come
tulu_spliced_audio/kudla_cafe/kudla_cafe_1456.mp3,aasif kishore
tulu_spliced_audio/kudla_cafe/kudla_cafe_1457.mp3,yes raghu
tulu_spliced_audio/kudla_cafe/kudla_cafe_1458.mp3,you were right
tulu_spliced_audio/kudla_cafe/kudla_cafe_1459.mp3,lets finish what weve started
tulu_spliced_audio/kudla_cafe/kudla_cafe_1460.mp3,where is bhaskar
tulu_spliced_audio/kudla_cafe/kudla_cafe_1461.mp3,didn’t he come here
tulu_spliced_audio/kudla_cafe/kudla_cafe_1462.mp3,we didn’t meet him
tulu_spliced_audio/kudla_cafe/kudla_cafe_1463.mp3,he is not at home either
tulu_spliced_audio/kudla_cafe/kudla_cafe_1464.mp3,we thought that he might have come here
tulu_spliced_audio/kudla_cafe/kudla_cafe_1465.mp3,we play with 6 players its better that we leave
tulu_spliced_audio/kudla_cafe/kudla_cafe_1466.mp3,federal bank final match will begin in few moments
tulu_spliced_audio/kudla_cafe/kudla_cafe_1467.mp3,inaugral lamps have been lit
tulu_spliced_audio/kudla_cafe/kudla_cafe_1468.mp3,everyone is requested to occupy their places on the ground
tulu_spliced_audio/kudla_cafe/kudla_cafe_1469.mp3,the most awaited final match will begin in few more minutes
tulu_spliced_audio/kudla_cafe/kudla_cafe_1470.mp3,i know someone
tulu_spliced_audio/kudla_cafe/kudla_cafe_1471.mp3,he said that hell help you guys
tulu_spliced_audio/kudla_cafe/kudla_cafe_1472.mp3,can i join you boys
tulu_spliced_audio/kudla_cafe/kudla_cafe_1473.mp3,thank you thank you
tulu_spliced_audio/kudla_cafe/kudla_cafe_1474.mp3,lets play well
tulu_spliced_audio/kudla_cafe/kudla_cafe_1475.mp3,okay
tulu_spliced_audio/kudla_cafe/kudla_cafe_1476.mp3,come on boys come on do it
tulu_spliced_audio/kudla_cafe/kudla_cafe_1477.mp3,both the teams get in
tulu_spliced_audio/kudla_cafe/kudla_cafe_1478.mp3,toss won by mamu’s boys
tulu_spliced_audio/kudla_cafe/kudla_cafe_1479.mp3,mamu’s boys have won the toss and selected the court
tulu_spliced_audio/kudla_cafe/kudla_cafe_1480.mp3,so urwa kings will raid first
tulu_spliced_audio/kudla_cafe/kudla_cafe_1481.mp3,final match has begun
tulu_spliced_audio/kudla_cafe/kudla_cafe_1482.mp3,first raid by urwa kings captain danny
tulu_spliced_audio/kudla_cafe/kudla_cafe_1483.mp3,raider has won the first point
tulu_spliced_audio/kudla_cafe/kudla_cafe_1484.mp3,now mamu’s boys will do their first raid
tulu_spliced_audio/kudla_cafe/kudla_cafe_1485.mp3,mamus boys captain has taken a super dive and they get 2 points
tulu_spliced_audio/kudla_cafe/kudla_cafe_1486.mp3,urwa kings 1 point boys 2 points
tulu_spliced_audio/kudla_cafe/kudla_cafe_1487.mp3,urwa kings 1 point mamu’s boys 2 points
tulu_spliced_audio/kudla_cafe/kudla_cafe_1488.mp3,urwa kings strong raider ravi has stepped in
tulu_spliced_audio/kudla_cafe/kudla_cafe_1489.mp3,mamus boys left corners first mans effort has failed
tulu_spliced_audio/kudla_cafe/kudla_cafe_1490.mp3,boys unable to show yesterdays spirit
tulu_spliced_audio/kudla_cafe/kudla_cafe_1491.mp3,even if youre scared you should go
tulu_spliced_audio/kudla_cafe/kudla_cafe_1492.mp3,because the fault is all yours
tulu_spliced_audio/kudla_cafe/kudla_cafe_1493.mp3,even if you drink gamble
tulu_spliced_audio/kudla_cafe/kudla_cafe_1494.mp3,but i know i didnt marry a coward
tulu_spliced_audio/kudla_cafe/kudla_cafe_1495.mp3,but now if you don’t go to play
tulu_spliced_audio/kudla_cafe/kudla_cafe_1496.mp3,you will be a coward
tulu_spliced_audio/kudla_cafe/kudla_cafe_1497.mp3,what is wrong with you
tulu_spliced_audio/kudla_cafe/kudla_cafe_1498.mp3,where has your spirit gone
tulu_spliced_audio/kudla_cafe/kudla_cafe_1499.mp3,weve reached the finals but youre still not playing your real game
tulu_spliced_audio/kudla_cafe/kudla_cafe_1500.mp3,what gautham
tulu_spliced_audio/kudla_cafe/kudla_cafe_1501.mp3,what is going on in your brains
tulu_spliced_audio/kudla_cafe/kudla_cafe_1502.mp3,our defense has become too weak
tulu_spliced_audio/kudla_cafe/kudla_cafe_1503.mp3,i don’t care what you do
tulu_spliced_audio/kudla_cafe/kudla_cafe_1504.mp3,pull up your socks and get going
tulu_spliced_audio/kudla_cafe/kudla_cafe_1505.mp3,goodlooking trophy right
tulu_spliced_audio/kudla_cafe/kudla_cafe_1506.mp3,this trophy will be mine
tulu_spliced_audio/kudla_cafe/kudla_cafe_1507.mp3,the café will be mine too
tulu_spliced_audio/kudla_cafe/kudla_cafe_1508.mp3,its surprising that you oldies made it this far
tulu_spliced_audio/kudla_cafe/kudla_cafe_1509.mp3,admirable
tulu_spliced_audio/kudla_cafe/kudla_cafe_1510.mp3,but it ends here understood
tulu_spliced_audio/kudla_cafe/kudla_cafe_1511.mp3,okay then
tulu_spliced_audio/kudla_cafe/kudla_cafe_1512.mp3,if you guys are so keen to get ashamed then i hope you die of the embarrassment
tulu_spliced_audio/kudla_cafe/kudla_cafe_1513.mp3,its not enough if you just have strength in your body
tulu_spliced_audio/kudla_cafe/kudla_cafe_1514.mp3,you need some muscles up here too
tulu_spliced_audio/kudla_cafe/kudla_cafe_1515.mp3,body is about to collapse
tulu_spliced_audio/kudla_cafe/kudla_cafe_1516.mp3,but still you people are struggling
tulu_spliced_audio/kudla_cafe/kudla_cafe_1517.mp3,there are many in the world who have no strength
tulu_spliced_audio/kudla_cafe/kudla_cafe_1518.mp3,but make a livelihood
tulu_spliced_audio/kudla_cafe/kudla_cafe_1519.mp3,clapping up on stage is not enough
tulu_spliced_audio/kudla_cafe/kudla_cafe_1520.mp3,get down then youll know who we are
tulu_spliced_audio/kudla_cafe/kudla_cafe_1521.mp3,raghu
tulu_spliced_audio/kudla_cafe/kudla_cafe_1522.mp3,im sorry im late
tulu_spliced_audio/kudla_cafe/kudla_cafe_1523.mp3,if want to play in your team will you allow me to play
tulu_spliced_audio/kudla_cafe/kudla_cafe_1524.mp3,ive promised my wife that i wont cry
tulu_spliced_audio/kudla_cafe/kudla_cafe_1525.mp3,your wife has come where is she
tulu_spliced_audio/kudla_cafe/kudla_cafe_1526.mp3,at least for kudla café we have to win this match
tulu_spliced_audio/kudla_cafe/kudla_cafe_1527.mp3,give me your jersey
tulu_spliced_audio/kudla_cafe/kudla_cafe_1528.mp3,what are you staring at
tulu_spliced_audio/kudla_cafe/kudla_cafe_1529.mp3,are you going to play
tulu_spliced_audio/kudla_cafe/kudla_cafe_1530.mp3,do what i say
tulu_spliced_audio/kudla_cafe/kudla_cafe_1531.mp3,everything will be alright
tulu_spliced_audio/kudla_cafe/kudla_cafe_1532.mp3,after the half time
tulu_spliced_audio/kudla_cafe/kudla_cafe_1533.mp3,bhaskar has rejoined the mamus boys
tulu_spliced_audio/kudla_cafe/kudla_cafe_1534.mp3,and urwa kings owner madhav has also joined the team
tulu_spliced_audio/kudla_cafe/kudla_cafe_1535.mp3,first raid after half time is from bhaskar
tulu_spliced_audio/kudla_cafe/kudla_cafe_1536.mp3,and hes crossed the line
tulu_spliced_audio/kudla_cafe/kudla_cafe_1537.mp3,it’s a good start for mamu’s boys in the second half
tulu_spliced_audio/kudla_cafe/kudla_cafe_1538.mp3,now urwa kings will raid
tulu_spliced_audio/kudla_cafe/kudla_cafe_1539.mp3,an amazing attempt
tulu_spliced_audio/kudla_cafe/kudla_cafe_1540.mp3,no theyve taken him down
tulu_spliced_audio/kudla_cafe/kudla_cafe_1541.mp3,unbelievable sight as the strong danny captain of urwa kings is tackled by mamus boys
tulu_spliced_audio/kudla_cafe/kudla_cafe_1542.mp3,total score of boys is 10 and urwa kings is 25
tulu_spliced_audio/kudla_cafe/kudla_cafe_1543.mp3,mamus boys smart player is raiding
tulu_spliced_audio/kudla_cafe/kudla_cafe_1544.mp3,a beautiful play and boys get 2 points
tulu_spliced_audio/kudla_cafe/kudla_cafe_1545.mp3,now the urwa kings owner madhav is going for his first raid
tulu_spliced_audio/kudla_cafe/kudla_cafe_1546.mp3,till now i havent seen a team owner playing
tulu_spliced_audio/kudla_cafe/kudla_cafe_1547.mp3,this is a special game
tulu_spliced_audio/kudla_cafe/kudla_cafe_1548.mp3,go man
tulu_spliced_audio/kudla_cafe/kudla_cafe_1549.mp3,what is this fight
tulu_spliced_audio/kudla_cafe/kudla_cafe_1550.mp3,definitely hell get the green card
tulu_spliced_audio/kudla_cafe/kudla_cafe_1551.mp3,urwa kings madhav gets a green card
tulu_spliced_audio/kudla_cafe/kudla_cafe_1552.mp3,if he repeats it a then madhav might get a yellow card
tulu_spliced_audio/kudla_cafe/kudla_cafe_1553.mp3,hell also get a 2 minute suspension
tulu_spliced_audio/kudla_cafe/kudla_cafe_1554.mp3,now it’s the raid from boys
tulu_spliced_audio/kudla_cafe/kudla_cafe_1555.mp3,escaping from avinash’s strength he has crossed the line
tulu_spliced_audio/kudla_cafe/kudla_cafe_1556.mp3,mamu’s boys get 2 points
tulu_spliced_audio/kudla_cafe/kudla_cafe_1557.mp3,last player urwa kings madhav is raiding
tulu_spliced_audio/kudla_cafe/kudla_cafe_1558.mp3,successful tackle by the second man
tulu_spliced_audio/kudla_cafe/kudla_cafe_1559.mp3,urwa kings are all out
tulu_spliced_audio/kudla_cafe/kudla_cafe_1560.mp3,boys are playing really well in the second half
tulu_spliced_audio/kudla_cafe/kudla_cafe_1561.mp3,they have shaken up a strong team like urwa kings
tulu_spliced_audio/kudla_cafe/kudla_cafe_1562.mp3,time out to urwa kings
tulu_spliced_audio/kudla_cafe/kudla_cafe_1563.mp3,total score is 26 urwa kings and 17 boys
tulu_spliced_audio/kudla_cafe/kudla_cafe_1564.mp3,last 3 minutes to go
tulu_spliced_audio/kudla_cafe/kudla_cafe_1565.mp3,come on boys come on
tulu_spliced_audio/kudla_cafe/kudla_cafe_1566.mp3,oh wow theyve got the point now both the teams are equal
tulu_spliced_audio/kudla_cafe/kudla_cafe_1567.mp3,with 30 seconds left both the teams have got 33 points each
tulu_spliced_audio/kudla_cafe/kudla_cafe_1568.mp3,only 1 raid is left
tulu_spliced_audio/kudla_cafe/kudla_cafe_1569.mp3,mamu’s boys have played really well in the second half
tulu_spliced_audio/kudla_cafe/kudla_cafe_1570.mp3,in few more minutes well come to know who will win the federal bank tournament
tulu_spliced_audio/kudla_cafe/kudla_cafe_1571.mp3,in this raid if madhav gets 1 point
tulu_spliced_audio/kudla_cafe/kudla_cafe_1572.mp3,if boys catch him then they will definitely win the game
tulu_spliced_audio/kudla_cafe/kudla_cafe_1573.mp3,federal bank kabadi tournament 2015 winners are
tulu_spliced_audio/kudla_cafe/kudla_cafe_1574.mp3,mamus boys
tulu_spliced_audio/kudla_cafe/kudla_cafe_1575.mp3,give us the records
tulu_spliced_audio/kudla_cafe/kudla_cafe_1576.mp3,give him the cash
tulu_spliced_audio/kudla_cafe/kudla_cafe_1577.mp3,take your cash
tulu_spliced_audio/kudla_cafe/kudla_cafe_1578.mp3,count it properly
tulu_spliced_audio/kudla_cafe/kudla_cafe_1579.mp3,from today onwards your business with this café and gautham is done
tulu_spliced_audio/kudla_cafe/kudla_cafe_1580.mp3,dare we see you around him ever again
tulu_spliced_audio/kudla_cafe/kudla_cafe_1581.mp3,after all you know us right
tulu_spliced_audio/kudla_cafe/kudla_cafe_1582.mp3,we know how to make you kiss the dirt and chuck you out as well
tulu_spliced_audio/kudla_cafe/kudla_cafe_1583.mp3,cet up go out
tulu_spliced_audio/kudla_cafe/kudla_cafe_1584.mp3,here gautham your records
tulu_spliced_audio/kudla_cafe/kudla_cafe_1585.mp3,what next
tulu_spliced_audio/kudla_cafe/kudla_cafe_1586.mp3,next
tulu_spliced_audio/kudla_cafe/kudla_cafe_1587.mp3,state level kabadi championship is coming soon
