path	translation	split
common_voice_ta_19346787.mp3	Many struggling for food and few swindling the wealth	test
common_voice_ta_19346788.mp3	Those lovely sweet feelings which came up	test
common_voice_ta_19346789.mp3	I will call the green leaves Sanjvi hills” she said	test
common_voice_ta_19346795.mp3	The energy of mother nature is spread in every corner	test
common_voice_ta_19346796.mp3	speaking through the lovely mouth	test
common_voice_ta_19346797.mp3	Do things properly	test
common_voice_ta_19346798.mp3	Peace is the solution for a disturbed mind	test
common_voice_ta_19083401.mp3	As you said that day, those two herbs	test
common_voice_ta_19083402.mp3	your enemy is my enemy, your wish is my wish	test
common_voice_ta_19083403.mp3	Oh! shreds of the nerves, listen to this	test
common_voice_ta_19083404.mp3	Lord Siva or Lord Vishnu or Lord Buddha	test
common_voice_ta_19083405.mp3	As if she knew everything	test
common_voice_ta_19083461.mp3	The Sun broke the door of darkness	test
common_voice_ta_19083462.mp3	came in search and slept in between	test
common_voice_ta_19083463.mp3	people who cant rise their voice were considered bad in town	test
common_voice_ta_19083464.mp3	cinema with love will relieve Tamils of their worries	test
common_voice_ta_19083465.mp3	lips appearing like eggs in front	test
common_voice_ta_19083472.mp3	in a blossoming world hey lady is it OK for you?	test
common_voice_ta_19083477.mp3	The lady said “ my dear love lord please listen!	test
common_voice_ta_19083478.mp3	Lost my heart to you	test
common_voice_ta_19083479.mp3	“work in street” she asked? I said yes	test
common_voice_ta_19083480.mp3	asked me to be the king	test
common_voice_ta_19083496.mp3	The collected flesh of yours	test
common_voice_ta_19083497.mp3	said so he left! the clock struck noon	test
common_voice_ta_19083498.mp3	mother teacher and the one who saves my life	test
common_voice_ta_19083499.mp3	licking the spilled milk its head	test
common_voice_ta_19083500.mp3	the brother who came when back the same way	test
common_voice_ta_19083511.mp3	caste is high, status is by wealth	test
common_voice_ta_19083512.mp3	water droplets amidst casting iron	test
common_voice_ta_19083513.mp3	wearing flowers, I was ignored!	test
common_voice_ta_19083514.mp3	The vehicle in which my brother came	test
common_voice_ta_19083515.mp3	to dig it from the root and bring	test
common_voice_ta_19083931.mp3	won’t people who showed love live on the edge?	test
common_voice_ta_19083932.mp3	Very good habit	test
common_voice_ta_19083933.mp3	she asked, shall I arrange	test
common_voice_ta_19083934.mp3	upset with the society	test
common_voice_ta_19083935.mp3	with difficulty counting the notes and singing in the competition	test
common_voice_ta_19083941.mp3	hailed as fresh food, people clapped	test
common_voice_ta_19083942.mp3	was happy and others	test
common_voice_ta_19083943.mp3	listened to the sound carefully	test
common_voice_ta_19083944.mp3	This is the order of the day said Ulagappan	test
common_voice_ta_19083945.mp3	Dont’ come there and think about calling me	test
common_voice_ta_19083956.mp3	will shoot you see will shoot you” said he	test
common_voice_ta_19083957.mp3	just seven years old with compassion in eyes	test
common_voice_ta_19083958.mp3	a widow can’t be consoled in any way	test
common_voice_ta_19083959.mp3	all the world’s people are one	test
common_voice_ta_19083960.mp3	Vanji watched the direction the sound came from	test
common_voice_ta_19083967.mp3	A painting’s beauty can be see in the dark	test
common_voice_ta_19083968.mp3	saw the sweet world and its natural beauty	test
common_voice_ta_19083969.mp3	It’s all light on the sea	test
common_voice_ta_19084087.mp3	heart as soft as a tender mango	test
common_voice_ta_19084088.mp3	the buzz of the beetle	test
common_voice_ta_19084089.mp3	sitting there, listening to public	test
common_voice_ta_19084090.mp3	The benefit of the spirit, i rein	test
common_voice_ta_19084091.mp3	wish to sleep on the floor	test
common_voice_ta_19084092.mp3	She speaks with her eyebrow raised	test
common_voice_ta_19084093.mp3	external cleanliness is through bathing, but the internal one is through the words you speak	test
common_voice_ta_19084094.mp3	Have this place in mind	test
common_voice_ta_19084095.mp3	will the body be cut causing great curse	test
common_voice_ta_19084096.mp3	coming and going is common isn’t it !	test
common_voice_ta_19084097.mp3	No comparison to the river Ganges	test
common_voice_ta_19084098.mp3	Kuppan could say only that much	test
common_voice_ta_19084100.mp3	from the beginning till date	test
common_voice_ta_19084101.mp3	Oh! this is a big headache	test
common_voice_ta_19139876.mp3	I am alone	test
common_voice_ta_19139877.mp3	Strong love	test
common_voice_ta_19139878.mp3	Oh you dark room	test
common_voice_ta_19139879.mp3	withdraw and be scared younger brother--if they speak about temple	test
common_voice_ta_19139905.mp3	even if the wind is blowing heavy	test
common_voice_ta_19139906.mp3	King of Kondrai	test
common_voice_ta_19139907.mp3	the dame dressed and walking in front of kuppan	test
common_voice_ta_19139908.mp3	The ignominy of being the ‘’lowest caste’’	test
common_voice_ta_19139909.mp3	In a golden world	test
common_voice_ta_19140164.mp3	Hey your learned lady-let me tell you on thing	test
common_voice_ta_19140165.mp3	Mercury and Venus-planets without satellites	test
common_voice_ta_19140166.mp3	The head ate the contaminated food	test
common_voice_ta_19140167.mp3	Dug deep and mined gold	test
common_voice_ta_19140168.mp3	Scorching sun in spite of the garden	test
common_voice_ta_19140178.mp3	In the situation there are in	test
common_voice_ta_19140179.mp3	Don’t fill water so fast	test
common_voice_ta_19140180.mp3	bathing in the happy sea of love	test
common_voice_ta_19140181.mp3	two teeth missing on the way	test
common_voice_ta_19140182.mp3	Don’t humiliate someone by his size; for the axle that hold the chariot’s wheel	test
common_voice_ta_19140188.mp3	beautiful sky, full moon, floating light on the sea surface	test
common_voice_ta_19140189.mp3	The embracing mango tree that is unpruned	test
common_voice_ta_19140190.mp3	if you come, you can collect the principle and interest	test
common_voice_ta_19140191.mp3	Though it should cause increasing sorrow at the outset, do with firmness the act that yield bliss in the end	test
common_voice_ta_19140192.mp3	Those firm in mind know lack of discipline will lead to humiliation, hence shall stand firm in upholding it	test
common_voice_ta_19140198.mp3	The old rat hiding in the store room	test
common_voice_ta_19140199.mp3	Can humans be divided on the basis of caste?	test
common_voice_ta_19140200.mp3	Say aloud our Tamil is evergreen	test
common_voice_ta_19140201.mp3	help with equality for all	test
common_voice_ta_19140202.mp3	write short note on Bharathiyar’s poems	test
common_voice_ta_19140213.mp3	What is the price of this?	test
common_voice_ta_19140214.mp3	“hugging you tight with my hands	test
common_voice_ta_19140215.mp3	Detest infatuation.	test
common_voice_ta_19140216.mp3	The countrymen defined four castes; of these	test
common_voice_ta_19140217.mp3	keeping in the heart whatever were learnt	test
common_voice_ta_19140218.mp3	aim! another, one more	test
common_voice_ta_19140219.mp3	Those present noticed... falling on the feet!	test
common_voice_ta_19140220.mp3	The book ‘The World of Birds’ was written by Salim Ali.	test
common_voice_ta_19140221.mp3	The pain thus became strong.	test
common_voice_ta_19140222.mp3	How will a good tenet develop out of turbulence?	test
common_voice_ta_19140233.mp3	as ... started, with consuming hunger	test
common_voice_ta_19140234.mp3	Never ridicule learned men.	test
common_voice_ta_19140235.mp3	The leader showed the handgun.	test
common_voice_ta_19140236.mp3	The robber shivered because of the handgun.	test
common_voice_ta_19140237.mp3	I’ll kill you.	test
common_voice_ta_19140238.mp3	say if ...is there or not” he said.	test
common_voice_ta_19140239.mp3	Do not wish for excess.	test
common_voice_ta_19140240.mp3	The cuckoo chick that does not know how to call	test
common_voice_ta_19140241.mp3	entered in writing, hereafter about wife and kids	test
common_voice_ta_19140242.mp3	arrogant are you?	test
common_voice_ta_19140268.mp3	Hey! Woman! No fear hereafter” said he.	test
common_voice_ta_19140269.mp3	The lake has filled because of the rain that fell the entire night yesterday.	test
common_voice_ta_19140270.mp3	‘The Tamil yeoman butterfly’ has been declared the Tamil Nadu government’s symbol.	test
common_voice_ta_19140271.mp3	Why would the bloodthirsty king’s heart be kind?	test
common_voice_ta_19140272.mp3	Pah! Pah! Pah! Is love even required here anymore?	test
common_voice_ta_19140273.mp3	Amidst the curtain drawn to prevent flies from entering	test
common_voice_ta_19140274.mp3	I asked the reason he came running. He	test
common_voice_ta_19140275.mp3	Cherish and associate with those who are capable of eliminating your problems and preventing them from affecting you again.	test
common_voice_ta_19140276.mp3	The destroyer of the gang acting like a jackal!	test
common_voice_ta_19140277.mp3	He has left ...under the control of Kalimuthu who has no...	test
common_voice_ta_19340078.mp3	useless only. Thus, Veerasami.”	test
common_voice_ta_19340079.mp3	Your words are profound! It’s true	test
common_voice_ta_19340080.mp3	with a target it will search thoroughly across the world;	test
common_voice_ta_19340081.mp3	The house owner further started:	test
common_voice_ta_19340118.mp3	That itself will aid all the hardening	test
common_voice_ta_19340119.mp3	a woman thus created - that flower garden - ... me	test
common_voice_ta_19340120.mp3	If ...had asked for prowess, say that!	test
common_voice_ta_19340121.mp3	“let ...drink!” she said. The lovers left.	test
common_voice_ta_19340123.mp3	Is it honorable to be happy about women’s advancement?	test
common_voice_ta_19340158.mp3	The beautiful woman who fixed her form in my heart	test
common_voice_ta_19340159.mp3	A precious country where several great sages lived	test
common_voice_ta_19340160.mp3	With closed eyes he laid in a long sleep.	test
common_voice_ta_19340161.mp3	My name is Tamil.	test
common_voice_ta_19340162.mp3	He opened the almirah with a rattle!	test
common_voice_ta_19340165.mp3	opened the latch effortlessly!	test
common_voice_ta_19340166.mp3	lamenting about interminable scarcity - every day	test
common_voice_ta_19340167.mp3	What can I say, the white moon too is turning full!	test
common_voice_ta_19340168.mp3	slightly disregarding ...the scarlet gourd lip	test
common_voice_ta_19340169.mp3	in the sky, spilling ... beauty everywhere	test
common_voice_ta_19340170.mp3	made the footprint fade away	test
common_voice_ta_19340171.mp3	What is to happen to the life of a virtuous woman?	test
common_voice_ta_19340172.mp3	Call the ambulance	test
common_voice_ta_19340173.mp3	debuted dance and song performances.	test
common_voice_ta_19340174.mp3	expert of all arts; who the people in the world praise	test
common_voice_ta_19340175.mp3	wife and kid! wife and kid! he said and became tired.	test
common_voice_ta_19340176.mp3	Start right now	test
common_voice_ta_19340177.mp3	light dispelling darkness, chillness, silence	test
common_voice_ta_19340189.mp3	Please bring soon with the necessary order"	test
common_voice_ta_19340190.mp3	Hello! Salutations!	test
common_voice_ta_19340191.mp3	a beggar in the garden	test
common_voice_ta_19340192.mp3	our mind!	test
common_voice_ta_19340193.mp3	nature	test
common_voice_ta_19340209.mp3	for men who grab and swallow as if it were jaggery	test
common_voice_ta_19340210.mp3	Have they started serving?	test
common_voice_ta_19340211.mp3	My mind my lover -	test
common_voice_ta_19340212.mp3	separate me and to my step mother	test
common_voice_ta_19340213.mp3	Never hinder charity.	test
common_voice_ta_19340214.mp3	Old woman Elli of the opposite house	test
common_voice_ta_19340215.mp3	Do not belittle mathematics and literature.	test
common_voice_ta_19340216.mp3	tomorrow, come early!	test
common_voice_ta_19340217.mp3	“Just how will we live? I don’t know anything	test
common_voice_ta_19340218.mp3	last days...	test
common_voice_ta_19340349.mp3	Thanks much!	test
common_voice_ta_19340350.mp3	even soil will generate heat!	test
common_voice_ta_19340351.mp3	That’s a superb six	test
common_voice_ta_19340352.mp3	Adopt philanthropy.	test
common_voice_ta_19340353.mp3	if ...goes, should you too go?”	test
common_voice_ta_19340379.mp3	Intelligent people have everything; ignorant people have nothing.	test
common_voice_ta_19340380.mp3	Brevity is the soul of ingenuity.	test
common_voice_ta_19340381.mp3	Not one; thousand books may say	test
common_voice_ta_19340382.mp3	without struggling to flower and bear fruit	test
